종목코드,종목명,시장구분,소속부,종가,대비,등락률,시가,고가,저가,거래량,거래대금,시가총액,상장주식수
"053980","오상자이엘","KOSDAQ","우량기업부","3770","-40","-1.05","3765","3815","3715","90013","337212875","71565091910","18982783"
"036220","오상헬스케어","KOSDAQ","벤처기업부","12930","-360","-2.71","13110","13300","12880","45289","587759310","187348148880","14489416"
"052420","오성첨단소재","KOSDAQ","중견기업부","2045","-35","-1.68","2055","2100","1995","4780756","9712548012","173935033270","85053806"
"039200","오스코텍","KOSDAQ","벤처기업부","33900","-1650","-4.64","34900","35650","32850","913270","30870194450","1296477566400","38244176"
"226400","오스테오닉","KOSDAQ","기술성장기업부","5010","-240","-4.57","5250","5350","4960","189588","960996475","103514621010","20661601"
"031510","오스템","KOSDAQ","중견기업부","1314","65","5.20","1249","1370","1249","763116","1015396710","36792000000","28000000"
"368970","오에스피","KOSDAQ","벤처기업부","3185","-240","-7.01","3425","3425","3170","62474","201483470","29767519600","9346160"
"138080","오이솔루션","KOSDAQ","벤처기업부","10710","-40","-0.37","10570","10970","10380","25178","268149930","113784057450","10624095"
"080580","오킨스전자","KOSDAQ","우량기업부","5170","-240","-4.44","5380","5380","5110","78721","407831600","91401970660","17679298"
"067170","오텍","KOSDAQ","중견기업부","3525","-135","-3.69","3625","3660","3480","24652","87189465","54255407625","15391605"
"353590","오토앤","KOSDAQ","중견기업부","6480","1280","24.62","5280","6740","5270","14266935","88482245210","83433693600","12875570"
"173130","오파스넷","KOSDAQ","우량기업부","5990","-150","-2.44","6080","6180","5920","86747","519222500","78148373270","13046473"
"440320","오픈놀","KOSDAQ","기술성장기업부","4015","-115","-2.78","4135","4170","3955","22783","91958760","39367075000","9805000"
"049480","오픈베이스","KOSDAQ","우량기업부","2440","-130","-5.06","2620","2640","2405","2330737","5901602240","76670614520","31422383"
"394280","오픈엣지테크놀로지","KOSDAQ","기술성장기업부","12130","-620","-4.86","12730","12760","12050","200332","2450148880","265050531510","21850827"
"309930","오하임앤컴퍼니","KOSDAQ","중견기업부","2100","-100","-4.55","2165","2235","2025","101081","213672800","44711079000","21290990"
"244460","올리패스","KOSDAQ","관리종목(소속부없음)","816","26","3.29","777","856","720","3007831","2420330627","29367500544","35989584"
"226950","올릭스","KOSDAQ","기술성장기업부","17060","1550","9.99","15720","17290","15150","682039","11241791930","289572976820","16973797"
"057540","옴니시스템","KOSDAQ","중견기업부","791","-13","-1.62","797","804","789","110423","87647449","48606439805","61449355"
"131030","옵투스제약","KOSDAQ","우량기업부","6240","-300","-4.59","6470","6560","6220","95368","600963810","100795730880","16153162"
"082210","옵트론텍","KOSDAQ","중견기업부","2130","-130","-5.75","2300","2300","2125","105786","229465705","60846725940","28566538"
"109080","옵티시스","KOSDAQ","벤처기업부","7140","-220","-2.99","7290","7400","7000","5069","35991380","40241040000","5636000"
"380540","옵티코어","KOSDAQ","벤처기업부","1013","-19","-1.84","1031","1038","1006","221610","224956085","30166730748","29779596"
"153710","옵티팜","KOSDAQ","기술성장기업부","5500","-200","-3.51","5700","5700","5330","37802","205240600","80684769000","14669958"
"432430","와이랩","KOSDAQ","기술성장기업부","4950","-240","-4.62","5190","5250","4940","146540","733013245","81290484000","16422320"
"338840","와이바이오로직스","KOSDAQ","기술성장기업부","11100","1460","15.15","9640","11760","9360","2487807","27168882620","163941627600","14769516"
"122990","와이솔","KOSDAQ","우량기업부","6520","-20","-0.31","6540","6590","6350","31230","201637650","183778855320","28186941"
"232140","와이씨","KOSDAQ","우량기업부","11380","-1050","-8.45","12430","12480","11270","2010901","23271623460","933676083000","82045350"
"112290","와이씨켐","KOSDAQ","기술성장기업부","12750","-1000","-7.27","13590","13850","12700","126366","1642526470","128909448750","10110545"
"065530","와이어블","KOSDAQ","중견기업부","1427","-35","-2.39","1452","1478","1421","51690","74056763","75431220000","52860000"
"067900","와이엔텍","KOSDAQ","우량기업부","6290","-60","-0.94","6350","6410","6220","29556","185798200","114475855110","18199659"
"007530","와이엠","KOSDAQ","중견기업부","2700","-20","-0.74","2770","2770","2610","3555","9654405","51771020400","19174452"
"155650","와이엠씨","KOSDAQ","우량기업부","4045","-35","-0.86","4080","4100","3940","73451","294749660","78773778110","19474358"
"273640","와이엠텍","KOSDAQ","벤처기업부","11160","-450","-3.88","11900","12510","11100","236566","2790838710","122380560000","10966000"
"251370","와이엠티","KOSDAQ","벤처기업부","8780","30","0.34","8680","9200","8440","39082","338406610","143240993920","16314464"
"066430","와이오엠","KOSDAQ","투자주의환기종목(소속부없음)","550","-2","-0.36","555","561","543","79598","43758872","21534411800","39153476"
"273060","와이즈버즈","KOSDAQ","중견기업부","850","-30","-3.41","875","880","850","224060","192984366","42890644700","50459582"
"019210","와이지-원","KOSDAQ","우량기업부","5030","0","0.00","5030","5030","4965","68022","338799070","168876309570","33573819"
"122870","와이지엔터테인먼트","KOSDAQ GLOBAL","우량기업부","30800","-1000","-3.14","31600","32000","30800","92687","2883106050","575684309200","18691049"
"011690","와이투솔루션","KOSPI",,"3400","-65","-1.88","3465","3945","3360","8160096","29913499310","124352939600","36574394"
"332570","와이팜","KOSDAQ","벤처기업부","2565","-105","-3.93","2640","2665","2550","96951","250118165","108329825250","42233850"
"079000","와토스코리아","KOSDAQ","중견기업부","5090","-10","-0.20","5160","5160","5050","17668","89487660","36648000000","7200000"
"403490","우듬지팜","KOSDAQ","벤처기업부","1800","-70","-3.74","1870","2070","1800","5736565","11223979872","81382435200","45212464"
"316140","우리금융지주","KOSPI",,"15970","-80","-0.50","16060","16060","15800","1518681","24249128750","11859186270970","742591501"
"032820","우리기술","KOSDAQ","우량기업부","2060","-85","-3.96","2145","2190","2055","8560136","18055264605","327249638880","158859048"
"041190","우리기술투자","KOSDAQ","우량기업부","6480","-170","-2.56","6540","6640","6450","421262","2745695000","544320000000","84000000"
"115440","우리넷","KOSDAQ","벤처기업부","6960","-190","-2.66","7280","7280","6880","87143","615048570","74849503440","10754239"
"046970","우리로","KOSDAQ","중견기업부","1107","-69","-5.87","1185","1193","1107","683748","776149977","48514273893","43824999"
"082850","우리바이오","KOSDAQ","우량기업부","3860","-75","-1.91","3885","3915","3705","2324516","8839434705","187042391080","48456578"
"215360","우리산업","KOSDAQ","벤처기업부","12010","-90","-0.74","12070","12190","11850","8388","100268220","109677277630","9132163"
"072470","우리산업홀딩스","KOSDAQ","중견기업부","2930","-50","-1.68","2950","2990","2905","10247","30039520","55339909130","18887341"
"073560","우리손에프앤지","KOSDAQ","우량기업부","1264","-24","-1.86","1273","1290","1256","62688","79363278","87516380752","69237643"
"037400","우리엔터프라이즈","KOSDAQ","우량기업부","1327","-38","-2.78","1346","1360","1325","59973","80160720","34798380142","26223346"
"153490","우리이앤엘","KOSDAQ","우량기업부","810","-2","-0.25","812","822","790","151220","121951344","41698800000","51480000"
"101170","우림피티에스","KOSDAQ","우량기업부","5560","-130","-2.28","5620","5790","5430","89417","495661000","75060000000","13500000"
"006980","우성","KOSPI",,"15000","-660","-4.21","15530","15670","15000","769","11722600","46350000000","3090000"
"066590","우수AMS","KOSDAQ","중견기업부","3030","0","0.00","3040","3065","2995","133551","403282480","118391505120","39073104"
"017370","우신시스템","KOSPI",,"5920","-280","-4.52","6140","6260","5850","52120","309821490","108419199680","18314054"
"103840","우양","KOSDAQ","중견기업부","4215","-115","-2.66","4255","4320","4155","195554","827319090","68984494020","16366428"
"046940","우원개발","KOSDAQ","중견기업부","2595","-10","-0.38","2580","2620","2500","108180","277933215","46902938250","18074350"
"215380","우정바이오","KOSDAQ","벤처기업부","1991","-134","-6.31","2090","2125","1983","407083","823019290","31616235816","15879576"
"065680","우주일렉트로","KOSDAQ","우량기업부","14200","-310","-2.14","14510","14540","14030","20760","296907410","135326000000","9530000"
"105840","우진","KOSPI",,"7670","0","0.00","7600","7730","7460","123442","934278450","155882119380","20323614"
"018620","우진비앤지","KOSDAQ","중견기업부","1013","0","0.00","1001","1033","1001","20917","21119497","29264853809","28889293"
"010400","우진아이엔에스","KOSPI",,"3350","-125","-3.60","3340","3695","3340","6903","23693750","25533700000","7622000"
"457550","우진엔텍","KOSDAQ","중견기업부","15550","-1290","-7.66","16560","16760","15400","434194","6881600800","144169321450","9271339"
"049800","우진플라임","KOSPI",,"2180","-60","-2.68","2220","2230","2170","19521","42867825","43600000000","20000000"
"016880","웅진","KOSPI",,"925","-32","-3.34","952","956","925","146794","136991573","73932549000","79927080"
"095720","웅진씽크빅","KOSPI",,"1675","-34","-1.99","1680","1719","1673","154203","259495636","193472524875","115505985"
"396470","워트","KOSDAQ","중견기업부","9380","-520","-5.25","9810","9880","9340","247764","2356068320","151205600000","16120000"
"005820","원림","KOSPI",,"15540","-240","-1.52","15690","15690","15530","386","6017300","35710453800","2297970"
"307280","원바이오젠","KOSDAQ","벤처기업부","1362","-22","-1.59","1383","1390","1355","41598","56757636","50338175706","36959013"
"032940","원익","KOSDAQ","우량기업부","3875","-50","-1.27","3925","3925","3775","159638","612528170","70498766250","18193230"
"240810","원익IPS","KOSDAQ GLOBAL","우량기업부","30900","200","0.65","30650","31200","30050","221326","6811206350","1516692540900","49083901"
"074600","원익QnC","KOSDAQ GLOBAL","우량기업부","24450","-650","-2.59","25100","25150","24150","177942","4355308850","642741600000","26288000"
"104830","원익머트리얼즈","KOSDAQ","우량기업부","26150","-650","-2.43","26600","27200","26150","27652","730291400","329699200000","12608000"
"014190","원익큐브","KOSDAQ","우량기업부","1530","-20","-1.29","1542","1554","1480","141861","215803695","54161856180","35399906"
"217820","원익피앤이","KOSDAQ","우량기업부","2945","-100","-3.28","3025","3045","2935","82552","244391215","139753676255","47454559"
"030530","원익홀딩스","KOSDAQ","우량기업부","2395","-70","-2.84","2450","2480","2385","243607","588170155","184984964495","77237981"
"012620","원일특강","KOSDAQ","우량기업부","7400","200","2.78","7200","7420","7020","20228","143935930","32560000000","4400000"
"382840","원준","KOSDAQ","중견기업부","10230","-410","-3.85","10500","10830","10030","85076","879691970","156228273630","15271581"
"336570","원텍","KOSDAQ","기술성장기업부","6510","-160","-2.40","6710","6720","6370","1352847","8800953950","581607429690","89340619"
"376980","원티드랩","KOSDAQ","기술성장기업부","4610","-160","-3.35","4765","4765","4550","21514","99381145","44970522340","9754994"
"122830","원포유","KONEX","일반기업부","3030","30","1.00","3285","3285","2550","4042","11542475","99238514550","32751985"
"008370","원풍","KOSDAQ","우량기업부","4490","-10","-0.22","4460","4520","4430","27911","124346080","53880000000","12000000"
"008290","원풍물산","KOSDAQ","중견기업부","528","-21","-3.83","549","549","525","76988","41265043","21486262512","40693679"
"101160","월덱스","KOSDAQ","우량기업부","19690","-710","-3.48","20200","20350","19610","386637","7647130800","325101452170","16510993"
"336060","웨이버스","KOSDAQ","벤처기업부","1597","-120","-6.99","1671","1717","1564","3155792","5099309745","76903854400","48155200"
"095270","웨이브일렉트로","KOSDAQ","벤처기업부","4735","-65","-1.35","4845","4845","4390","42543","198013425","70888897160","14971256"
"010600","웰바이오텍","KOSPI",,"545","0","0.00","0","0","0","0","0","49553256815","90923407"
"065950","웰크론","KOSDAQ","중견기업부","2275","-5","-0.22","2260","2305","2235","323160","730543255","64226212050","28231302"
"076080","웰크론한텍","KOSDAQ","중견기업부","1535","-45","-2.85","1564","1589","1526","40704","62972192","34682029460","22594156"
"043590","웰킵스하이텍","KOSDAQ","중견기업부","831","-94","-10.16","912","953","831","811761","723139945","22550649222","27136762"
"196700","웹스","KOSDAQ","벤처기업부","1304","-63","-4.61","1355","1361","1260","106523","137728262","18730843776","14364144"
"069080","웹젠","KOSDAQ GLOBAL","우량기업부","17100","-220","-1.27","17250","17540","17050","106402","1840327580","597660116400","34950884"
